,Trip Start Timestamp,Trip Seconds,Trip Miles,Fare,Tips,Company
21523,03/30/2021 09:45:00 AM,240.0,0.9,5.75,2.0,"Taxicab Insurance Agency, LLC"
21524,03/30/2021 09:45:00 AM,480.0,1.8,8.25,0.0,Taxi Affiliation Services
21525,03/30/2021 09:45:00 AM,1020.0,1.9,10.25,4.0,Medallion Leasin
21526,03/30/2021 09:45:00 AM,1237.0,17.51,42.75,9.45,Sun Taxi
21529,03/30/2021 09:45:00 AM,720.0,2.0,9.5,0.0,"Taxicab Insurance Agency, LLC"
21530,03/30/2021 09:45:00 AM,720.0,2.4,10.0,2.1,"Taxicab Insurance Agency, LLC"
21533,03/30/2021 09:45:00 AM,240.0,0.8,5.5,2.0,Taxi Affiliation Services
21534,03/30/2021 09:45:00 AM,240.0,0.9,5.25,3.0,Star North Management LLC
21535,03/30/2021 09:45:00 AM,300.0,0.9,5.75,1.0,Blue Ribbon Taxi Association Inc.
21537,03/30/2021 10:00:00 AM,300.0,0.9,5.75,0.0,Medallion Leasin
21538,03/30/2021 10:00:00 AM,120.0,0.5,4.5,0.0,Taxi Affiliation Services
21539,03/30/2021 10:00:00 AM,420.0,1.3,7.25,2.0,Taxi Affiliation Services
21541,03/30/2021 10:00:00 AM,604.0,1.35,8.0,0.0,Flash Cab
21542,03/30/2021 10:00:00 AM,480.0,1.9,8.5,0.0,Taxi Affiliation Services
21543,03/30/2021 10:00:00 AM,1111.0,10.28,28.0,0.0,Flash Cab
21544,03/30/2021 10:00:00 AM,720.0,1.4,8.5,0.0,Blue Ribbon Taxi Association Inc.
21546,03/30/2021 10:00:00 AM,372.0,1.37,6.75,0.0,Globe Taxi
21547,03/30/2021 10:00:00 AM,240.0,0.7,5.25,1.0,Top Cab Affiliation
21548,03/30/2021 10:00:00 AM,720.0,0.4,19.25,0.0,Taxi Affiliation Services
21549,03/30/2021 10:00:00 AM,420.0,1.4,7.0,0.0,Taxi Affiliation Services
21550,03/30/2021 10:00:00 AM,358.0,0.7,5.75,0.0,Medallion Leasin
21552,03/30/2021 10:00:00 AM,300.0,0.9,5.75,0.0,"Taxicab Insurance Agency, LLC"
21554,03/30/2021 10:00:00 AM,180.0,0.3,4.25,0.0,Taxi Affiliation Services
21555,03/30/2021 10:00:00 AM,300.0,1.0,6.0,0.0,Taxi Affiliation Services
21556,03/30/2021 10:00:00 AM,2197.0,9.44,30.25,0.0,Flash Cab
21557,03/30/2021 10:00:00 AM,240.0,0.6,5.25,0.0,Medallion Leasin
21559,03/30/2021 10:15:00 AM,379.0,1.0,6.25,0.0,City Service
21560,03/30/2021 10:15:00 AM,360.0,1.2,7.0,3.0,Top Cab Affiliation
21561,03/30/2021 10:15:00 AM,1495.0,9.3,25.75,0.0,Globe Taxi
21562,03/30/2021 10:15:00 AM,420.0,1.8,8.0,0.0,Taxi Affiliation Services
21563,03/30/2021 10:15:00 AM,418.0,0.82,6.0,0.0,Globe Taxi
21565,03/30/2021 10:15:00 AM,600.0,2.0,8.75,0.0,Medallion Leasin
21566,03/30/2021 10:15:00 AM,360.0,1.8,8.0,2.0,Blue Ribbon Taxi Association Inc.
21567,03/30/2021 10:15:00 AM,300.0,0.8,5.5,2.0,"Taxicab Insurance Agency, LLC"
21568,03/30/2021 10:15:00 AM,240.0,0.7,5.25,1.0,Taxi Affiliation Services
21570,03/30/2021 10:15:00 AM,480.0,1.6,8.25,3.0,Blue Ribbon Taxi Association Inc.
21571,03/30/2021 10:15:00 AM,1680.0,1.3,14.0,0.0,Star North Management LLC
21572,03/30/2021 10:30:00 AM,480.0,1.6,7.75,0.0,Medallion Leasin
21573,03/30/2021 10:30:00 AM,540.0,1.2,7.25,2.0,Medallion Leasin
21574,03/30/2021 10:30:00 AM,780.0,1.9,9.25,3.0,3591 - 63480 Chuks Cab
21575,03/30/2021 10:30:00 AM,269.0,0.7,5.25,3.0,Medallion Leasin
21576,03/30/2021 10:30:00 AM,898.0,1.65,10.0,2.0,Globe Taxi
21577,03/30/2021 10:30:00 AM,821.0,3.05,11.5,0.0,Flash Cab
21578,03/30/2021 10:30:00 AM,780.0,2.0,9.75,2.0,Medallion Leasin
21579,03/30/2021 10:30:00 AM,360.0,0.7,5.5,0.0,Taxi Affiliation Services
21580,03/30/2021 10:30:00 AM,561.0,1.77,8.5,0.0,Flash Cab
21581,03/30/2021 10:30:00 AM,540.0,1.8,8.25,0.0,"Taxicab Insurance Agency, LLC"
21583,03/30/2021 10:30:00 AM,289.0,0.67,5.0,0.0,Flash Cab
21585,03/30/2021 10:30:00 AM,180.0,0.5,4.75,4.75,Star North Management LLC
21586,03/30/2021 10:30:00 AM,240.0,0.9,5.75,2.0,Taxi Affiliation Services
21587,03/30/2021 10:30:00 AM,571.0,1.86,8.25,2.04,Globe Taxi
21588,03/30/2021 10:30:00 AM,1037.0,6.82,19.75,0.0,Flash Cab
21590,03/30/2021 10:30:00 AM,180.0,0.5,4.75,0.0,Chicago Independents
21591,03/30/2021 10:30:00 AM,403.0,1.42,7.25,0.0,Flash Cab
21592,03/30/2021 10:45:00 AM,360.0,1.1,6.5,0.0,Top Cab Affiliation
21593,03/30/2021 10:45:00 AM,360.0,1.2,6.25,0.0,Taxi Affiliation Services
21595,03/30/2021 10:45:00 AM,465.0,1.39,7.5,0.0,Flash Cab
21596,03/30/2021 10:45:00 AM,420.0,1.8,8.75,0.0,"Taxicab Insurance Agency, LLC"
21597,03/30/2021 10:45:00 AM,420.0,1.0,6.75,2.0,Taxi Affiliation Services
21602,03/30/2021 10:45:00 AM,283.0,0.36,5.0,3.0,Flash Cab
21603,03/30/2021 10:45:00 AM,756.0,1.9,9.5,0.0,Medallion Leasin
21608,03/30/2021 10:45:00 AM,340.0,1.04,6.25,0.0,Flash Cab
21609,03/30/2021 10:45:00 AM,840.0,2.3,10.0,0.0,Medallion Leasin
21610,03/30/2021 10:45:00 AM,256.0,0.68,5.25,0.0,Flash Cab
21611,03/30/2021 10:45:00 AM,173.0,1.0,5.5,0.0,Medallion Leasin
21612,03/30/2021 10:45:00 AM,360.0,1.4,8.25,0.0,Taxi Affiliation Services
21613,03/30/2021 10:45:00 AM,558.0,1.4,7.5,0.0,Medallion Leasin
21614,03/30/2021 10:45:00 AM,57.0,0.1,3.25,0.0,Medallion Leasin
21616,03/30/2021 11:00:00 AM,398.0,1.39,7.0,2.0,Flash Cab
21617,03/30/2021 11:00:00 AM,625.0,2.06,9.25,0.0,Flash Cab
21618,03/30/2021 11:00:00 AM,23.0,0.02,3.25,0.0,Flash Cab
21620,03/30/2021 11:00:00 AM,2640.0,3.1,20.5,0.0,Star North Management LLC
21621,03/30/2021 11:00:00 AM,360.0,1.4,7.25,0.0,"Taxicab Insurance Agency, LLC"
21622,03/30/2021 11:00:00 AM,600.0,0.1,8.25,4.0,Taxi Affiliation Services
21624,03/30/2021 11:00:00 AM,300.0,0.5,5.25,1.5,Chicago Independents
21625,03/30/2021 11:00:00 AM,600.0,1.6,8.5,0.0,Taxi Affiliation Services
21626,03/30/2021 11:00:00 AM,120.0,0.5,4.75,0.0,"Taxicab Insurance Agency, LLC"
21627,03/30/2021 11:00:00 AM,800.0,2.5,10.5,0.0,Flash Cab
21629,03/30/2021 11:00:00 AM,466.0,1.54,7.75,0.0,Patriot Taxi Dba Peace Taxi Associat
21630,03/30/2021 11:00:00 AM,180.0,0.6,5.0,0.0,U Taxicab
21632,03/30/2021 11:00:00 AM,660.0,1.4,8.25,8.0,Blue Ribbon Taxi Association Inc.
21633,03/30/2021 11:00:00 AM,1500.0,10.1,28.0,0.0,Taxi Affiliation Services
21634,03/30/2021 11:00:00 AM,251.0,0.64,5.25,0.0,Flash Cab
21635,03/30/2021 11:00:00 AM,1274.0,8.16,24.0,0.0,Patriot Taxi Dba Peace Taxi Associat
21636,03/30/2021 11:15:00 AM,612.0,1.72,8.75,0.0,Flash Cab
21638,03/30/2021 11:15:00 AM,420.0,1.3,7.0,0.0,"Taxicab Insurance Agency, LLC"
21640,03/30/2021 11:15:00 AM,660.0,2.1,9.25,4.0,Top Cab Affiliation
21641,03/30/2021 11:15:00 AM,900.0,2.4,11.0,2.2,Taxi Affiliation Services
21642,03/30/2021 11:15:00 AM,960.0,3.4,12.5,2.8,Medallion Leasin
21644,03/30/2021 11:15:00 AM,780.0,0.2,12.75,0.0,Taxi Affiliation Services
21645,03/30/2021 11:15:00 AM,1773.0,17.73,44.25,5.0,Sun Taxi
21646,03/30/2021 11:15:00 AM,356.0,0.9,5.75,2.0,City Service
21647,03/30/2021 11:15:00 AM,1440.0,18.3,44.0,9.9,U Taxicab
21649,03/30/2021 11:15:00 AM,360.0,1.4,7.0,3.0,"Taxicab Insurance Agency, LLC"
21650,03/30/2021 11:15:00 AM,1740.0,19.2,47.0,5.0,"Taxicab Insurance Agency, LLC"
21652,03/30/2021 11:15:00 AM,1440.0,0.2,15.75,2.0,Taxi Affiliation Services
21654,03/30/2021 11:15:00 AM,296.0,0.13,4.75,0.0,Flash Cab
21655,03/30/2021 11:15:00 AM,300.0,1.1,6.25,0.0,"Taxicab Insurance Agency, LLC"
21656,03/30/2021 11:15:00 AM,540.0,1.9,9.0,0.0,Top Cab Affiliation
21658,03/30/2021 11:30:00 AM,1140.0,4.5,15.5,4.0,Top Cab Affiliation
21660,03/30/2021 11:30:00 AM,300.0,1.3,6.5,0.0,Taxi Affiliation Services
21661,03/30/2021 11:30:00 AM,480.0,1.4,7.5,0.0,Star North Management LLC
21662,03/30/2021 11:30:00 AM,120.0,0.3,4.25,0.0,Taxi Affiliation Services
21663,03/30/2021 11:30:00 AM,420.0,1.4,7.5,0.0,"Taxicab Insurance Agency, LLC"
21665,03/30/2021 11:30:00 AM,315.0,0.88,5.75,0.0,Globe Taxi
21666,03/30/2021 11:30:00 AM,803.0,6.73,19.75,0.0,Flash Cab
21667,03/30/2021 11:30:00 AM,360.0,1.4,7.0,0.0,"Taxicab Insurance Agency, LLC"
21668,03/30/2021 11:30:00 AM,360.0,1.2,6.75,0.0,U Taxicab
21669,03/30/2021 11:30:00 AM,721.0,2.21,9.5,0.0,Flash Cab
21670,03/30/2021 11:30:00 AM,360.0,1.1,6.25,0.0,"Taxicab Insurance Agency, LLC"
21672,03/30/2021 11:30:00 AM,180.0,0.9,5.25,0.0,"Taxicab Insurance Agency, LLC"
21673,03/30/2021 11:30:00 AM,459.0,1.06,6.75,0.0,Flash Cab
21674,03/30/2021 11:45:00 AM,600.0,1.7,8.25,0.0,Top Cab Affiliation
21675,03/30/2021 11:45:00 AM,540.0,1.7,8.75,0.0,"Taxicab Insurance Agency, LLC"
21677,03/30/2021 11:45:00 AM,360.0,2.2,7.5,0.0,Choice Taxi Association
21678,03/30/2021 11:45:00 AM,660.0,2.0,9.25,0.0,U Taxicab
21679,03/30/2021 11:45:00 AM,506.0,1.9,8.25,0.0,City Service
21680,03/30/2021 11:45:00 AM,600.0,1.5,8.5,0.0,"Taxicab Insurance Agency, LLC"
21682,03/30/2021 11:45:00 AM,600.0,1.9,8.75,2.0,"Taxicab Insurance Agency, LLC"
21683,03/30/2021 11:45:00 AM,480.0,2.6,10.0,2.0,"Taxicab Insurance Agency, LLC"
21684,03/30/2021 11:45:00 AM,1200.0,0.7,31.0,10.0,Taxi Affiliation Services
21685,03/30/2021 11:45:00 AM,900.0,2.6,11.25,3.0,Medallion Leasin
21689,03/30/2021 11:45:00 AM,600.0,1.9,8.75,2.0,Medallion Leasin
21691,03/30/2021 11:45:00 AM,540.0,1.9,8.5,0.0,Star North Management LLC
21692,03/30/2021 11:45:00 AM,1440.0,12.5,31.75,10.0,"Taxicab Insurance Agency, LLC"
21694,03/30/2021 11:45:00 AM,360.0,1.0,6.5,0.0,Medallion Leasin
21695,03/30/2021 11:45:00 AM,371.0,1.14,6.5,0.0,City Service
21696,03/30/2021 11:45:00 AM,960.0,2.3,10.75,0.0,Medallion Leasin
21697,03/30/2021 11:45:00 AM,660.0,1.9,9.25,0.0,"Taxicab Insurance Agency, LLC"
21698,03/30/2021 11:45:00 AM,300.0,0.9,6.0,0.0,Taxi Affiliation Services
21699,03/30/2021 11:45:00 AM,420.0,1.4,7.5,0.0,Taxi Affiliation Services
21700,03/30/2021 12:00:00 PM,548.0,1.7,7.75,0.0,Chicago Independents
21701,03/30/2021 12:00:00 PM,690.0,3.02,11.0,0.0,Flash Cab
21702,03/30/2021 12:00:00 PM,584.0,1.91,8.75,3.0,City Service
21703,03/30/2021 12:00:00 PM,360.0,0.8,6.0,0.0,"Taxicab Insurance Agency, LLC"
21704,03/30/2021 12:00:00 PM,476.0,0.7,5.5,0.0,Medallion Leasin
21705,03/30/2021 12:00:00 PM,1380.0,1.0,43.0,9.5,Taxi Affiliation Services
21706,03/30/2021 12:00:00 PM,437.0,0.9,6.25,0.0,City Service
21707,03/30/2021 12:00:00 PM,640.0,2.12,9.25,0.0,Flash Cab
21708,03/30/2021 12:00:00 PM,360.0,0.8,5.75,0.0,"Taxicab Insurance Agency, LLC"
21709,03/30/2021 12:00:00 PM,240.0,0.6,5.0,0.0,U Taxicab
21710,03/30/2021 12:00:00 PM,122.0,0.51,4.25,3.0,City Service
21711,03/30/2021 12:00:00 PM,300.0,0.9,5.75,0.0,Taxi Affiliation Services
21715,03/30/2021 12:15:00 PM,360.0,1.1,6.25,2.0,"Taxicab Insurance Agency, LLC"
21716,03/30/2021 12:15:00 PM,540.0,1.2,7.5,0.0,Medallion Leasin
21717,03/30/2021 12:15:00 PM,420.0,1.2,7.0,0.0,Medallion Leasin
21720,03/30/2021 12:15:00 PM,300.0,0.8,5.5,0.0,Taxi Affiliation Services
21724,03/30/2021 12:15:00 PM,420.0,0.5,6.0,0.0,"Taxicab Insurance Agency, LLC"
21725,03/30/2021 12:15:00 PM,240.0,0.5,4.75,0.0,Top Cab Affiliation
21732,03/30/2021 12:15:00 PM,441.0,1.29,7.0,2.0,Flash Cab
21736,03/30/2021 12:15:00 PM,861.0,3.91,13.5,2.02,Flash Cab
21737,03/30/2021 12:30:00 PM,458.0,1.2,6.5,0.0,Medallion Leasin
21738,03/30/2021 12:30:00 PM,660.0,6.2,17.75,0.0,Star North Management LLC
21739,03/30/2021 12:30:00 PM,600.0,1.5,8.25,0.0,Medallion Leasin
21740,03/30/2021 12:30:00 PM,524.0,1.47,7.75,0.0,Globe Taxi
21741,03/30/2021 12:30:00 PM,954.0,2.4,11.25,0.0,Chicago Independents
21743,03/30/2021 12:30:00 PM,480.0,0.1,8.0,0.0,Taxi Affiliation Services
21744,03/30/2021 12:30:00 PM,900.0,6.6,19.25,0.0,"Taxicab Insurance Agency, LLC"
21745,03/30/2021 12:30:00 PM,960.0,1.2,9.5,0.0,Globe Taxi
21746,03/30/2021 12:30:00 PM,600.0,4.2,13.25,0.0,Taxi Affiliation Services
21747,03/30/2021 12:30:00 PM,268.0,0.64,5.25,0.0,Flash Cab
21748,03/30/2021 12:30:00 PM,300.0,1.2,5.5,1.5,"Taxicab Insurance Agency, LLC"
21749,03/30/2021 12:45:00 PM,185.0,0.21,4.25,0.0,Flash Cab
21750,03/30/2021 12:45:00 PM,120.0,0.3,4.25,0.0,Blue Ribbon Taxi Association Inc.
21751,03/30/2021 12:45:00 PM,298.0,0.88,5.75,0.0,Flash Cab
21753,03/30/2021 12:45:00 PM,540.0,1.3,7.25,2.0,5062 - 34841 Sam Mestas
21754,03/30/2021 12:45:00 PM,9558.0,13.0,63.25,0.0,Medallion Leasin
21755,03/30/2021 12:45:00 PM,2940.0,4.3,25.5,0.0,"Taxicab Insurance Agency, LLC"
21757,03/30/2021 12:45:00 PM,540.0,0.1,8.0,0.0,Blue Ribbon Taxi Association Inc.
21758,03/30/2021 12:45:00 PM,300.0,1.0,5.75,0.0,Blue Ribbon Taxi Association Inc.
21759,03/30/2021 12:45:00 PM,240.0,0.9,5.5,0.0,Taxi Affiliation Services
21760,03/30/2021 12:45:00 PM,600.0,2.3,9.5,0.0,Top Cab Affiliation
21761,03/30/2021 12:45:00 PM,420.0,1.5,7.0,4.0,Taxi Affiliation Services
21762,03/30/2021 12:45:00 PM,689.0,2.7,10.5,0.0,Globe Taxi
21763,03/30/2021 12:45:00 PM,480.0,0.1,8.25,0.0,Taxi Affiliation Services
21764,03/30/2021 12:45:00 PM,207.0,1.0,5.5,1.65,City Service
21765,03/30/2021 01:00:00 PM,2100.0,18.0,44.75,10.05,Medallion Leasin
21766,03/30/2021 01:00:00 PM,609.0,1.56,8.0,0.0,Flash Cab
21767,03/30/2021 01:00:00 PM,3060.0,6.4,27.75,0.0,Taxi Affiliation Services
21769,03/30/2021 01:00:00 PM,480.0,1.1,6.5,0.0,3591 - 63480 Chuks Cab
21771,03/30/2021 01:00:00 PM,780.0,2.7,10.5,2.0,Top Cab Affiliation
21772,03/30/2021 01:00:00 PM,420.0,1.0,6.75,0.0,"Taxicab Insurance Agency, LLC"
21773,03/30/2021 01:00:00 PM,420.0,1.7,8.0,0.0,Star North Management LLC
21775,03/30/2021 01:00:00 PM,480.0,1.3,7.25,0.0,"Taxicab Insurance Agency, LLC"
21776,03/30/2021 01:00:00 PM,329.0,0.57,5.5,0.0,Flash Cab
21777,03/30/2021 01:00:00 PM,1452.0,14.87,37.25,0.0,Flash Cab
21779,03/30/2021 01:00:00 PM,2255.0,17.29,43.75,9.65,Sun Taxi
21780,03/30/2021 01:00:00 PM,660.0,4.0,13.25,0.0,Blue Ribbon Taxi Association Inc.
21782,03/30/2021 01:15:00 PM,1851.0,18.0,44.5,9.8,City Service
21783,03/30/2021 01:15:00 PM,480.0,1.7,8.25,2.0,U Taxicab
21784,03/30/2021 01:15:00 PM,540.0,1.6,8.25,0.0,Taxi Affiliation Services
21785,03/30/2021 01:15:00 PM,120.0,0.1,4.0,1.5,"Taxicab Insurance Agency, LLC"
21786,03/30/2021 01:15:00 PM,720.0,0.1,8.75,0.0,Taxi Affiliation Services
21787,03/30/2021 01:15:00 PM,1920.0,17.7,44.0,10.0,Top Cab Affiliation
21788,03/30/2021 01:15:00 PM,360.0,0.8,6.0,0.0,Blue Ribbon Taxi Association Inc.
21792,03/30/2021 01:15:00 PM,720.0,1.7,8.75,0.0,3591 - 63480 Chuks Cab
21793,03/30/2021 01:15:00 PM,240.0,3.2,4.75,4.0,U Taxicab
21794,03/30/2021 01:15:00 PM,420.0,1.2,7.25,0.0,Top Cab Affiliation
21795,03/30/2021 01:15:00 PM,540.0,5.9,7.25,0.0,Star North Management LLC
21796,03/30/2021 01:15:00 PM,1860.0,1.0,42.75,9.75,Taxi Affiliation Services
21797,03/30/2021 01:15:00 PM,2123.0,14.67,39.0,10.88,Sun Taxi
21798,03/30/2021 01:15:00 PM,1959.0,17.4,43.25,12.19,City Service
21800,03/30/2021 01:15:00 PM,1800.0,17.5,42.0,11.0,Medallion Leasin
21801,03/30/2021 01:15:00 PM,1961.0,17.76,44.0,9.7,City Service
21802,03/30/2021 01:15:00 PM,555.0,1.5,7.75,3.0,Medallion Leasin
21803,03/30/2021 01:30:00 PM,480.0,1.3,7.0,0.0,"Taxicab Insurance Agency, LLC"
21804,03/30/2021 01:30:00 PM,552.0,0.67,6.5,0.0,Flash Cab
21805,03/30/2021 01:30:00 PM,2160.0,17.5,44.0,12.35,"Taxicab Insurance Agency, LLC"
21806,03/30/2021 01:30:00 PM,351.0,0.6,5.5,0.0,Medallion Leasin
21807,03/30/2021 01:30:00 PM,218.0,0.7,5.0,2.0,Medallion Leasin
21808,03/30/2021 01:30:00 PM,471.0,1.51,7.5,0.0,Sun Taxi
21809,03/30/2021 01:30:00 PM,840.0,0.1,10.75,0.0,Taxi Affiliation Services
21810,03/30/2021 01:30:00 PM,176.0,0.41,4.5,0.0,Flash Cab
21811,03/30/2021 01:30:00 PM,660.0,2.0,9.25,2.0,Taxi Affiliation Services
21812,03/30/2021 01:30:00 PM,240.0,0.7,5.5,0.0,"Taxicab Insurance Agency, LLC"
21813,03/30/2021 01:30:00 PM,1380.0,13.6,34.75,12.05,"Taxicab Insurance Agency, LLC"
21814,03/30/2021 01:30:00 PM,720.0,0.1,10.0,3.1,Taxi Affiliation Services
21815,03/30/2021 01:30:00 PM,720.0,2.1,10.0,0.0,Taxi Affiliation Services
21816,03/30/2021 01:30:00 PM,1380.0,2.3,13.25,1.0,Globe Taxi
21817,03/30/2021 01:30:00 PM,1800.0,17.4,43.25,9.3,Taxi Affiliation Services
21818,03/30/2021 01:30:00 PM,780.0,2.4,10.0,0.0,Taxi Affiliation Services
21819,03/30/2021 01:30:00 PM,300.0,0.9,5.75,1.0,Taxi Affiliation Services
21821,03/30/2021 01:30:00 PM,360.0,1.2,6.5,2.0,Taxi Affiliation Services
21822,03/30/2021 01:30:00 PM,480.0,1.4,7.75,0.0,Blue Ribbon Taxi Association Inc.
21823,03/30/2021 01:30:00 PM,300.0,1.4,6.75,0.0,Blue Ribbon Taxi Association Inc.
21825,03/30/2021 01:30:00 PM,2280.0,1.9,74.5,5.0,Taxi Affiliation Services
21826,03/30/2021 01:30:00 PM,448.0,1.08,7.0,0.0,Patriot Taxi Dba Peace Taxi Associat
21827,03/30/2021 01:30:00 PM,120.0,0.4,4.25,0.0,Taxi Affiliation Services
21828,03/30/2021 01:30:00 PM,360.0,1.1,6.5,0.0,Chicago Independents
21830,03/30/2021 01:30:00 PM,540.0,1.2,7.25,2.0,"Taxicab Insurance Agency, LLC"
21831,03/30/2021 01:45:00 PM,660.0,2.0,9.25,0.0,Blue Ribbon Taxi Association Inc.
21832,03/30/2021 01:45:00 PM,240.0,0.6,5.25,0.0,Chicago Independents
21833,03/30/2021 01:45:00 PM,240.0,0.7,5.25,0.0,Taxi Affiliation Services
21834,03/30/2021 01:45:00 PM,360.0,1.3,6.75,0.0,Star North Management LLC
21835,03/30/2021 01:45:00 PM,579.0,1.5,8.0,0.0,Medallion Leasin
21836,03/30/2021 01:45:00 PM,800.0,2.06,10.0,2.0,Flash Cab
21837,03/30/2021 01:45:00 PM,620.0,1.32,8.0,4.0,Sun Taxi
21838,03/30/2021 01:45:00 PM,400.0,1.6,6.75,0.0,Medallion Leasin
21840,03/30/2021 01:45:00 PM,720.0,2.0,9.25,4.0,Medallion Leasin
21842,03/30/2021 01:45:00 PM,2040.0,16.1,41.5,0.0,"Taxicab Insurance Agency, LLC"
21843,03/30/2021 01:45:00 PM,420.0,1.4,7.25,0.0,5062 - 34841 Sam Mestas
21844,03/30/2021 01:45:00 PM,480.0,1.4,7.5,3.0,"Taxicab Insurance Agency, LLC"
21846,03/30/2021 01:45:00 PM,363.0,0.9,5.75,0.0,Medallion Leasin
21847,03/30/2021 01:45:00 PM,60.0,0.2,3.5,2.0,Taxi Affiliation Services
21848,03/30/2021 01:45:00 PM,300.0,2.0,7.75,3.0,"Taxicab Insurance Agency, LLC"
21849,03/30/2021 01:45:00 PM,1796.0,16.08,41.0,9.1,Flash Cab
21850,03/30/2021 01:45:00 PM,1140.0,2.1,11.5,0.0,Taxi Affiliation Services
21852,03/30/2021 01:45:00 PM,2253.0,18.18,45.75,10.05,Sun Taxi
21853,03/30/2021 01:45:00 PM,600.0,0.1,8.75,0.0,Blue Ribbon Taxi Association Inc.
21854,03/30/2021 01:45:00 PM,180.0,0.7,4.75,2.0,Medallion Leasin
21855,03/30/2021 01:45:00 PM,540.0,1.9,8.75,0.0,"Taxicab Insurance Agency, LLC"
21856,03/30/2021 01:45:00 PM,480.0,1.3,7.5,0.0,Top Cab Affiliation
21857,03/30/2021 01:45:00 PM,900.0,6.4,19.25,0.0,Medallion Leasin
21859,03/30/2021 01:45:00 PM,1041.0,8.29,23.25,6.19,Patriot Taxi Dba Peace Taxi Associat
21862,03/30/2021 02:00:00 PM,2100.0,17.4,44.0,12.6,"Taxicab Insurance Agency, LLC"
21864,03/30/2021 02:00:00 PM,2171.0,18.33,46.0,10.1,Flash Cab
21867,03/30/2021 02:00:00 PM,120.0,0.5,4.5,0.0,U Taxicab
21868,03/30/2021 02:00:00 PM,180.0,0.8,5.25,2.0,"Taxicab Insurance Agency, LLC"
21869,03/30/2021 02:00:00 PM,2296.0,17.1,43.0,0.0,Chicago Independents
21870,03/30/2021 02:00:00 PM,193.0,0.09,4.25,0.0,Flash Cab
21872,03/30/2021 02:00:00 PM,923.0,1.6,9.5,0.0,City Service
21873,03/30/2021 02:00:00 PM,2124.0,17.45,43.75,9.75,Sun Taxi
21874,03/30/2021 02:00:00 PM,2062.0,16.12,41.25,0.0,Flash Cab
21876,03/30/2021 02:00:00 PM,270.0,0.99,5.75,0.0,Flash Cab
21877,03/30/2021 02:00:00 PM,480.0,1.4,7.25,0.0,"Taxicab Insurance Agency, LLC"
21879,03/30/2021 02:15:00 PM,563.0,1.56,8.25,3.0,Flash Cab
21880,03/30/2021 02:15:00 PM,2340.0,1.1,46.75,12.8,Taxi Affiliation Services
21881,03/30/2021 02:15:00 PM,360.0,0.9,6.0,0.0,Taxi Affiliation Services
21882,03/30/2021 02:15:00 PM,560.0,2.68,10.5,0.0,Patriot Taxi Dba Peace Taxi Associat
21883,03/30/2021 02:15:00 PM,1980.0,10.5,30.5,0.0,Top Cab Affiliation
21884,03/30/2021 02:15:00 PM,600.0,1.7,8.0,0.0,Taxi Affiliation Services
21886,03/30/2021 02:15:00 PM,1860.0,17.9,44.5,0.0,Star North Management LLC
21887,03/30/2021 02:15:00 PM,540.0,1.7,8.25,3.0,Blue Ribbon Taxi Association Inc.
21889,03/30/2021 02:15:00 PM,2160.0,1.0,43.25,9.55,Taxi Affiliation Services
21890,03/30/2021 02:15:00 PM,780.0,2.0,9.5,3.0,Medallion Leasin
21891,03/30/2021 02:15:00 PM,711.0,2.35,9.75,0.0,Flash Cab
21892,03/30/2021 02:15:00 PM,2040.0,17.7,44.25,4.0,Choice Taxi Association
21893,03/30/2021 02:15:00 PM,240.0,0.7,5.25,2.0,"Taxicab Insurance Agency, LLC"
21894,03/30/2021 02:15:00 PM,240.0,0.9,5.5,0.0,Star North Management LLC
21895,03/30/2021 02:15:00 PM,12.0,0.05,3.25,0.0,Flash Cab
21896,03/30/2021 02:15:00 PM,420.0,1.3,7.0,0.0,Taxi Affiliation Services
21897,03/30/2021 02:15:00 PM,525.0,2.09,8.75,2.0,City Service
21898,03/30/2021 02:15:00 PM,343.0,1.05,6.25,3.0,City Service
21899,03/30/2021 02:15:00 PM,573.0,1.7,8.25,0.0,Medallion Leasin
21900,03/30/2021 02:15:00 PM,540.0,1.9,8.0,2.0,Taxi Affiliation Services
21901,03/30/2021 02:15:00 PM,360.0,1.2,6.25,0.0,Star North Management LLC
21902,03/30/2021 02:30:00 PM,127.0,0.52,4.5,3.0,Globe Taxi
21903,03/30/2021 02:30:00 PM,300.0,0.7,5.5,1.0,Blue Ribbon Taxi Association Inc.
21904,03/30/2021 02:30:00 PM,420.0,1.3,6.75,0.0,Medallion Leasin
21905,03/30/2021 02:30:00 PM,158.0,0.76,5.0,0.0,Flash Cab
21906,03/30/2021 02:30:00 PM,1260.0,12.7,32.25,0.0,Medallion Leasin
21907,03/30/2021 02:30:00 PM,293.0,0.55,5.25,0.0,Patriot Taxi Dba Peace Taxi Associat
21908,03/30/2021 02:30:00 PM,640.0,2.17,9.25,2.0,City Service
21909,03/30/2021 02:30:00 PM,1620.0,10.3,29.25,0.0,Taxi Affiliation Services
21911,03/30/2021 02:30:00 PM,1140.0,4.9,16.0,0.0,Taxi Affiliation Services
21912,03/30/2021 02:30:00 PM,1440.0,11.9,32.0,7.3,Star North Management LLC
21913,03/30/2021 02:30:00 PM,540.0,1.4,7.75,0.0,Taxi Affiliation Services
21914,03/30/2021 02:30:00 PM,1398.0,11.1,29.25,0.0,Medallion Leasin
21915,03/30/2021 02:30:00 PM,1980.0,17.8,44.5,15.0,Taxi Affiliation Services
